Departamento,Municipio,"pH agua:suelo 2,5:1,0",Materia orgánica (MO) %,Azufre (S) Fosfato monocalcico mg/kg,Acidez (Al+H) KCL cmol(+)/kg,Calcio (Ca) intercambiable cmol(+)/kg,Sodio (Na) intercambiable cmol(+)/kg,"Conductividad el‚ctrica (CE) relacion 2,5:1,0 dS/m",Hierro (Fe) disponible olsen mg/kg,Cobre (Cu) disponible mg/kg,Manganeso (Mn) disponible Olsen mg/kg,Boro (B) disponible mg/kg,AS,AC,Produccion,Rendimiento,T_max,T_pro,P_max,Cultivo
5,5483,4.69,1.721186852,15.03319016,2.59092558,1.318706081,0.801270173,0.2118884,118.1522843,1.282233503,3.27715736,0.015107566,1,1,100,100,0,0,0,Cacao
5,5483,5.12,8.07686809,18.25831547,0.79011198,0.94369547,0.208562724,0.1379124,82.00722394,3.988648091,3.744066047,0.01535702,1,1,100,100,0,0,0,Cacao
5,5483,4.91,6.329590931,25.0059538,0.88417293,0.675848658,0.14,0.1421396,135.2920537,1.719298246,2.278637771,0.01535702,1,1,100,100,0,0,0,Cacao
5,5483,5.23,1.899636766,8.183306056,0.978862859,0.815249149,0.14,0.1146628,47.96757852,1,1.917933131,0.033923144,1,1,100,100,0,0,0,Cacao
76,76109,5.39,4.489648174,27.22252469,0.156669973,9.751216987,0.177544135,1.894314,217.9201213,6.11223458,24.16380182,0.447632289,70,70,490,7,36,25,16,Forestal
54,54377,5.38,1.98,4.53,0.74,4.33,0.14,0.2,257.34,3.53,18.78,0.22,5,5,50,10,0,0,0,Pastos
86,86865,5.25,8.297135409,9.400801112,0.397125131,0.59,0.14,0.14531,151.5100956,8.049946865,4.992561105,0.015813977,140,140,910,6.5,0,0,0,Frutales
86,86865,4.7,11.5317681,12.42666232,0.540691037,0.59,0.14,0.3085856,94.53919492,1.523305085,2.375,0.035468372,140,140,910,6.5,0,0,0,Frutales
86,86865,4.81,11.56694938,13.36032389,0.412551327,0.59,0.14,0.3519144,101.3410526,6.178947368,4.768421053,4.01,140,140,910,6.5,0,0,0,Frutales
86,86865,5.07,3.114157945,8.429389163,1.19854361,2.415603833,0.235176952,0.2435924,99.81753313,2.108053007,13.27115189,0.053092083,140,140,910,6.5,0,0,0,Frutales
86,86865,5.17,13.06566531,16.3182682,0.49929088,2.540854286,0.14,0.575956,105.2513426,10.58216971,6.726100967,0.015983837,140,140,910,6.5,0,0,0,Frutales
86,86865,4.25,28.27747391,6.891205099,6.379133578,0.59,0.14,0.7534984,600.0235162,7.85106383,8.003359462,0.058324001,140,140,910,6.5,0,0,0,Frutales
86,86865,4.42,3.182679667,16.74810845,4.958814258,0.844460584,0.14,0.1865252,4.01,1.818647541,2.609631148,0.034305474,140,140,910,6.5,0,0,0,Frutales
86,86865,4.86,13.80173936,11.0114834,0.931953585,0.630675072,0.146665961,0.293262,144.3047035,1.450920245,3.08793456,0.03423532,140,140,910,6.5,0,0,0,Frutales
54,54377,5.09,1.79,1.66,2.21,1.71,0.14,0.23,219.46,1.85,12.43,0.19,5,5,50,10,0,0,0,Pastos
50,50683,4.75,1.853974112,2.129565715,1.954745723,0.673540664,0.14,0.071334,252.2032193,1.258551308,2.894366197,0.049955962,320,320,6.4,20,0,0,0,Forestal
18,5674,4.86,0.876308025,19.80911888,7.137871003,0.757908768,0.14,0.0523116,49.70875764,2.458248473,29.37474542,0.031117798,0,0,0,0,0,0,0,Cacao
25,25322,5.34,18.01870897,2.965328467,2.005060634,1.660230656,0.14,0.1167764,374.5385417,1.744791667,3.31875,0.051725236,11,11,242,22,20,6,5,Pastos
25,25322,5.37,23.85990652,2.968420572,1.760991337,4.761153827,0.15037,0.3228524,326.8686131,1,3.810218978,0.231014768,11,11,242,22,20,6,5,Pastos
5,5001,4.56,6.514170711,9.771732333,6.208525433,0.59,0.213941057,0.2229848,573.5091463,1,2.120934959,0.318928126,0,0,0,0,31,21,15,Aguacate
63,63302,4.71,3.469351714,5.66235384,3.477561235,1.225025263,0.14,0.1675028,493.3967611,1.713562753,11.21963563,0.188865195,0,0,0,0,0,0,0,Aguacate
19,13473,5.08,20.3494733,10.3950104,1.261882212,1.31498747,0.14,0.1997352,167.4972973,2.486486486,2.130810811,0.064186324,10,10,200,20,0,0,0,Aguacate
19,19807,5.47,13.27536967,4.496532274,0.474535471,4.768410123,0.14,0.1918092,395.2530864,6.99691358,10.22942387,0.082897901,0,0,0,0,0,0,0,Aguacate
19,19807,5.47,8.12896866,11.30894556,0.149733313,2.009052216,0.14,0.2425356,99.52916225,2.12195122,3.887592789,0.062961134,0,0,0,0,0,0,0,Aguacate
19,19807,5.22,12.74985053,8.741258741,0.784436187,1.624548906,0.14,0.27741,96.17916667,2.155208333,5.038541667,0.150197908,0,0,0,0,0,0,0,Aguacate
19,19548,5.19,12.06348125,4.932371704,1.445919994,1.173502518,0.14,0.1542928,216.4137931,3.009404389,5.959247649,0.084197241,0,0,0,0,0,0,0,Aguacate
19,19548,4.94,33.40922245,10.12145749,1.833103511,1.092583853,0.14,0.248348,161.8621053,2.727368421,5.665263158,0.107138074,0,0,0,0,0,0,0,Aguacate
19,13473,4.82,23.0139952,23.346219,1.763763353,1.435453106,0.14,0.2705408,204.7184265,2.020703934,4.053830228,0.149265002,10,10,200,20,0,0,0,Aguacate
19,13473,5.19,19.97182499,11.182847,0.812869908,0.59,0.14,0.1775424,140.3731343,1.807036247,1.895522388,0.085902729,10,10,200,20,0,0,0,Aguacate
19,19130,5.14,20.54762408,13.23597538,0.663182644,0.59,0.14,0.1754288,91.72239748,2.353312303,3.711882229,0.062431493,0,0,0,0,0,0,0,Aguacate
19,13473,5.25,26.3561003,5.342392065,0.644742072,4.308187366,0.14,0.5183604,181.2044257,2.5943098,3.740779768,0.084907018,10,10,200,20,0,0,0,Aguacate
19,19807,5.28,13.59983497,4.361542823,1.135067747,1.487072453,0.14,0.190224,239.1528067,2.648648649,8.281704782,0.061717619,0,0,0,0,0,0,0,Aguacate
19,19807,5.18,9.718129262,6.085686465,0.44683074,1.306246213,0.14,0.2383084,159.3839662,4.01,4.551687764,0.062629061,0,0,0,0,0,0,0,Aguacate
19,19807,5.27,19.29414729,4.01,1.691824755,2.392894274,0.14,0.1775424,236.3448276,2.610240334,8.265412748,0.062040073,0,0,0,0,0,0,0,Aguacate
19,19807,5.45,15.73275068,12.42226948,0.413119998,1.426008046,0.160783197,0.229854,184.3678161,2.979101358,4.028213166,0.062040073,0,0,0,0,0,0,0,Aguacate
25,25530,4.8,2.094924612,1.407043661,2.793666099,0.679505111,0.14,0.0412152,231.3983903,1.025150905,4.35915493,0.059730734,80,80,4.8,60,0,0,0,Pastos
63,63302,5.17,1.36146514,4.787301948,3.150473936,3.411284422,0.14,0.0538968,84.96247465,1,8.094320487,0.081720852,0,0,0,0,0,0,0,Aguacate
86,86749,5.35,6.645006942,7.224180778,0.768228828,2.82516437,0.14,0.1812412,536.9431818,1.814049587,5.175619835,0.12705122,70,61,553,9,0,0,0,Frutales
85,85162,5.25,1.345094817,1.401404207,0.509333316,0.608025381,0.14,0.0565388,36.17935872,1,1,0.080738236,100,100,1.5,15,31,22,22,Aguacate
86,86749,5.41,8.71816726,2.005293976,1.050277439,0.858972231,0.254940511,0.0972256,207.2450469,1,1.31282586,0.061910688,70,61,553,9,0,0,0,Aguacate
5,5120,4.9,2.559578708,2.854288569,5.888074075,3.6395385,0.14,0.1653892,294.1153061,2.963265306,24.48877551,0.06058403,0,0,0,0,0,0,30,Pastos
73,73347,5.37,5.470412754,4.662004662,0.656512747,1.208140421,0.14,0.18494,79.31692308,1.814358974,3.071794872,0.104390944,581,577,7.016,12.16,0,0,0,Aguacate
5,5887,5.13,6.793119488,8.651142672,1.969986136,0.59,0.14,0.1912808,736.6257732,1,5.898969072,0.126789259,41,33,1.246,38,0,0,0,Pastos
17,17867,5.37,16.39703538,9.857806175,0.433290414,0.82550962,0.14,0.1231172,100.1162255,1,1.823935558,0.092723544,150,150,1.635,10.9,0,0,0,Aguacate
15,15516,5.46,4.043055188,7.578107376,0.654751172,2.152747268,0.14,0.1548212,674.0826613,1.259072581,2.659274194,0.359106952,0,0,0,0,26,13,17,Frutales
76,76109,5.16,49.70944671,34.66682571,0.150531464,37.31478846,0.169956866,2.4454352,189.1695096,1.946695096,22.94989339,0.311962543,70,70,490,7,36,25,16,Forestal
5,5120,5.44,1.808217482,2.502609865,6.910738435,4.507676544,0.14,0.063408,85.96421268,2.433537832,25.80879346,0.060707924,0,0,0,0,0,0,30,Pastos
15,15516,5.05,5.253275898,4.600662495,2.391418822,0.993110557,0.14,0.108322,692.0870445,1,3.901821862,0.210327149,0,0,0,0,26,13,17,Frutales
81,81736,4.87,1.434965521,1.576579733,0.990370337,0.643998657,0.14,0.0533684,258.8527054,1,1,0.123232045,1,1,22,20,35,12,12,Forestal
68,19100,4.68,1.41961012,6.60445033,6.409890256,1.17463138,0.14,0.10568,438.2829809,1,3.52366566,0.077970406,0,0,0,0,0,0,0,Cacao
68,19100,4.95,1.901466531,13.72979487,4.872420289,1.249097149,0.14,0.0914132,561.867543,1.434782609,6.827098079,0.119488786,0,0,0,0,0,0,0,Cacao
68,19100,4.91,2.053941112,8.682473487,5.335803764,2.154075373,0.14,0.1431964,497.9606855,1.430443548,3.599798387,0.160205852,0,0,0,0,0,0,0,Cacao
68,19100,5.24,2.23702473,15.08438964,0.947630134,1.05458225,0.14,0.084544,178.3309788,1,4.899091826,0.078127763,0,0,0,0,0,0,0,Cacao
68,19100,5.1,1.961549467,2.29345142,1.222751047,1.740939919,0.14,0.1220604,324.7160121,1,4.765357503,0.098488934,0,0,0,0,0,0,0,Cacao
68,19100,5.04,2.709444614,6.956335616,1.252670776,1.120256431,0.14,0.1173048,353.9516129,1.03125,5.060483871,0.098588217,0,0,0,0,0,0,0,Cacao
68,19100,4.48,1.600256569,3.500531115,6.31436283,0.894241208,0.14,0.1040948,518.0191339,1,5.623363545,0.077970406,0,0,0,0,0,0,0,Cacao
68,19100,4.84,2.441118912,1.25,2.874219628,3.38010473,0.14,0.1574632,664.686,2.141,5.157,0.077424613,0,0,0,0,0,0,0,Cacao
68,19100,5.2,1.445101503,1.779716075,2.354717302,4.684964198,0.14,0.1067368,415.5247225,1,1.824419778,0.139807575,0,0,0,0,0,0,0,Cacao
68,19100,4.7,1.220068874,10.60260136,6.573039519,2.019137909,0.14,0.1468952,620.2777778,1.403030303,4.242424242,0.222271616,0,0,0,0,0,0,0,Cacao
68,19100,4.94,2.232519141,13.67448854,4.26052318,3.065274884,0.14,0.150594,240.4712991,1,4.856998993,0.119007461,0,0,0,0,0,0,0,Cacao
68,19100,4.67,2.624321308,13.71592639,7.425809953,1.28121603,0.14,0.137384,936.1333333,1.563636364,5.203030303,0.11936809,0,0,0,0,0,0,0,Cacao
68,19100,4.76,2.193985885,10.25667635,6.199353599,2.294832798,0.14,0.1474236,697.0333333,1.995959596,2.656565657,0.201690911,0,0,0,0,0,0,0,Cacao
68,19100,4.83,1.920255439,14.04766183,4.853014927,1.204809536,0.14,0.1141344,479.1271443,1.083753784,5.675075681,0.078127763,0,0,0,0,0,0,0,Cacao
68,19100,5.02,2.037499335,9.401360167,4.258572064,3.244855106,0.14,0.1167764,294.9312437,1,4.783619818,0.18129333,0,0,0,0,0,0,0,Cacao
68,19100,5.38,1.5145089,1.089663761,2.175043689,7.117829869,0.14,0.0834872,200.9888889,1,4.764646465,0.1605295,0,0,0,0,0,0,0,Cacao
50,50568,5.12,1.641845373,3.670101213,1.021399635,0.59,0.14,0.0597092,53.28485456,1,1,0.145343176,0,0,0,0,31,25,16,Pastos
20,20175,5.12,1.255224114,1.080928981,0.437224624,0.667760822,0.14,0.0597092,42.46693387,1,2.891783567,0.22048988,520,520,6.24,12,31,28,5,Pastos
25,25322,5.14,9.830865358,21.82999649,1.576114343,4.484724441,0.14,0.5505928,1118.604103,4.464615385,9.996923077,0.476459156,11,11,242,22,20,6,5,Pastos
52,52317,5.39,10.13822279,3.212346962,1.340944315,2.459090572,0.14,0.1992068,581.2733888,3.541580042,4.01,0.078003633,40,40,520,13,0,0,0,Pastos
52,52317,5.26,18.32237847,12.24627479,2.336754998,2.404945892,0.14,0.1986784,519.4508976,2.456177402,5.083421331,0.100091584,40,40,520,13,0,0,0,Pastos
52,52317,5.19,3.981605831,15.77963338,1.114584652,1.393710709,0.14,0.3730504,229.1406883,1.48582996,7.558704453,0.095937986,40,40,520,13,0,0,0,Pastos
52,52317,5.28,14.57102175,15.19321179,0.77927263,4.143581104,0.14,0.3852036,495.5789474,2.769865841,19.67801858,0.24047201,40,40,520,13,0,0,0,Pastos
52,52317,5.38,10.97505041,11.45667198,1.722192513,2.374237642,0.14,1.0985436,963.8315789,4.669473684,16.66210526,0.099775505,40,40,520,13,0,0,0,Pastos
52,52317,5.42,11.16963067,3.060510668,2.013904596,2.638300934,0.14,0.1865252,933.5341028,3.422875131,14.61175236,0.099461416,40,40,520,13,0,0,0,Pastos
52,52317,5.39,7.727291775,30.63303489,0.682567956,4.659950351,0.14,0.4766168,611.0227273,4.01,20.16942149,0.363120651,40,40,520,13,0,0,0,Pastos
52,52317,5.47,16.20423695,10.61157311,1.624395958,3.830210177,0.14,0.3048868,1874.282744,3.58004158,21.87422037,0.242221806,40,40,520,13,0,0,0,Pastos
52,52317,5.42,21.97520755,10.34744083,1.584711813,3.334712844,0.153525719,0.3159832,2621.142707,6.210912907,20.44176285,0.140903673,40,40,520,13,0,0,0,Pastos
52,52317,5.48,23.37653779,7.160333909,2.412716893,3.746967731,0.14,0.2330244,836.2963731,2.624870466,11.44766839,0.200541872,40,40,520,13,0,0,0,Pastos
52,52317,5.15,19.87179937,17.70507473,3.324571521,1.70294708,0.14,0.3286648,899.189781,3.544316997,15.31074035,0.448894402,40,40,520,13,0,0,0,Pastos
52,52317,5.31,15.41795705,17.43240931,2.142766379,3.887625575,0.14,0.2964324,663.2186858,2.171457906,11.33367556,0.360883768,40,40,520,13,0,0,0,Pastos
52,52317,5.32,25.35217698,11.11111111,2.097542164,3.101740853,0.166198421,0.2652568,802.7336842,2.876842105,15.88421053,0.162135196,40,40,520,13,0,0,0,Pastos
52,52317,5.28,10.86371374,9.828397612,1.84185004,2.287329473,0.14,0.1997352,1929.006198,4.009297521,21.43491736,0.118320212,40,40,520,13,0,0,0,Pastos
52,52317,5.11,13.95504953,13.99090591,3.576606523,2.13266787,0.14,0.285336,863.9213012,3.375655824,9.18363064,0.18234593,40,40,520,13,0,0,0,Pastos
52,52317,5.34,16.84586094,16.96325231,2.742099391,2.558907552,0.15380174,0.425362,881.615625,2.54375,15.64270833,0.304436546,40,40,520,13,0,0,0,Pastos
52,52317,5.32,9.848015881,6.994923272,2.069226434,1.856055244,0.14,0.1965648,620.5119418,3.602284528,17.40602285,0.098428588,40,40,520,13,0,0,0,Pastos
52,52317,4.95,25.2311158,22.23536628,2.470291507,2.339877729,0.14,0.586524,439.8958991,2.043112513,7.205047319,0.411141178,40,40,520,13,0,0,0,Pastos
52,52317,5.2,15.70720814,4.944503483,3.54419983,1.480939926,0.14,0.177014,2177.572795,2.126461211,11.81296493,0.226642021,40,40,520,13,0,0,0,Pastos
52,52317,5.45,15.22598361,7.772547652,1.55779805,1.967491925,0.14,0.1944512,934.9654812,5.212343096,18.46443515,0.243742027,40,40,520,13,0,0,0,Pastos
52,52317,5.45,14.92842513,3.97972894,2.45926342,1.172825037,0.14,0.182298,812.7623554,3.992639327,13.91587802,0.182729413,40,40,520,13,0,0,0,Pastos
52,52317,5.33,14.0403294,8.101851852,2.239563248,2.725193656,0.14,0.2367232,1098.120833,3.708333333,15.05,0.263296472,40,40,520,13,0,0,0,Pastos
52,52317,5.38,9.929557253,13.90337157,2.362195555,2.952080229,0.14,0.3138696,819.6433785,4.314911366,22.56517205,0.34593697,40,40,520,13,0,0,0,Pastos
52,52317,5.27,18.72829171,3.453850676,3.085273659,1.608742995,0.14,0.1368556,1153.219048,1.656084656,3.025396825,0.142096509,40,40,520,13,0,0,0,Pastos
52,52317,5.41,28.69771465,6.326352531,2.152451644,2.949959581,0.14,0.2250984,587.5842932,3.339267016,9.872251309,0.306030454,40,40,520,13,0,0,0,Pastos
86,54680,5.18,7.479970695,4.991095025,2.440263634,1.022511624,0.14,0.2039624,1012.250259,4.655635988,31.11892451,0.077600305,115,115,920,8,0,0,8,Frutales
15,15109,5.45,6.388920099,6.293402778,1.070620479,2.80662124,0.14,0.1046232,262.69375,1,1.91875,0.016456029,0,0,0,0,0,0,0,Frutales
5,5400,5.29,13.5349065,19.37399356,0.803406419,3.060367836,0.14,0.433288,819.6821946,2.745341615,4.326086957,0.282103363,0,0,0,0,0,0,0,Forestal
85,85001,4.94,4.117606754,1.884422111,1.876193493,0.629389106,0.14,0.0549536,170.4944724,1,8.848241206,0.05557011,380,380,3.04,8,34,26,16,Frutales
5,5887,5.34,2.259699167,11.40973631,1.074298978,2.87246717,0.14,0.1173048,200.3093306,2.783975659,9.75862069,0.056077342,41,33,1.246,38,0,0,0,Cacao
52,52110,4.97,4.200139967,6.20294319,0.721433906,3.782682567,0.14,0.3994704,4.01,3.245379877,10.4650924,0.077042602,40,40,120,3,0,0,0,Pastos
54,54377,4.82,4.95,6.18,4.34,0.82,0.14,0.22,615.91,2.39,2.44,0.34,5,5,50,10,0,0,0,Pastos
52,52110,5.33,5.728819201,3.773365842,1.293155566,5.094623114,0.14,0.1220604,405.7241379,3.083594566,15.91013584,0.037142136,40,40,120,3,0,0,0,Pastos
52,52110,5.45,11.68717892,3.173739572,1.141209012,3.913015952,0.14,0.150594,402.7986942,3.214363439,4.01,0.017190194,40,40,120,3,0,0,0,Pastos
52,52110,5.44,5.536656023,3.52926078,0.613757204,3.672216242,0.14,0.1537644,288.0328542,2.965092402,11.25154004,0.056768233,40,40,120,3,0,0,0,Pastos
52,52885,5.41,3.586284014,5.822540332,0.707759626,3.784050429,0.14,0.2150588,514.3793456,2.339468303,17.81799591,0.197876183,5,5,20,4,0,0,0,Pastos
52,52885,5.45,4.390009004,2.967107494,0.906872248,2.701749847,0.14,0.1918092,560.9888098,2.04069176,24.50559512,0.23704718,5,5,20,4,0,0,0,Pastos
52,52885,5.29,3.949431873,2.979230507,1.189107151,3.73241142,0.14,0.1384408,597.9550562,2.795709908,15.32890705,0.137161594,5,5,20,4,0,0,0,Pastos
52,52885,5.46,4.746982283,2.621882086,4.01,4.946935745,0.14,0.1733152,599.7020408,3.713265306,15.24081633,0.217622594,5,5,20,4,0,0,0,Pastos
52,52885,5.26,4.912310934,2.624560209,1.681890295,2.363456844,0.14,0.1447816,620.3370787,2.569969356,22.76098059,0.137161594,5,5,20,4,0,0,0,Pastos
52,52885,5.46,5.049865085,2.979230507,0.407081727,5.02521951,0.218747926,0.3424032,561.741573,2.639427988,21.70990807,0.197674062,5,5,20,4,0,0,0,Pastos
52,5483,5.31,15.17970968,7.797015273,1.243558576,3.188979003,0.14,0.3106992,104.3326338,2.273871983,6.848898216,0.037298031,1,1,3,3,0,0,0,Pastos
52,5483,5.48,18.82791029,2.733451537,1.271913865,1.792730543,0.14,0.2504616,330.3978723,3.182978723,6.119148936,0.016806158,1,1,3,3,0,0,0,Pastos
52,5483,5.37,11.77584025,11.05994944,1.283977597,1.909370618,0.14,0.2552172,162.4615385,2.832069339,7.93716143,0.573375849,1,1,3,3,0,0,0,Pastos
52,5483,5.42,16.42866009,3.70819849,0.882461104,0.885426149,0.14,0.1051516,74.43581446,2.11218986,4.036677454,0.038344146,1,1,3,3,0,0,0,Pastos
52,5483,5.3,9.210663328,3.066947073,1.720381585,1.125722702,0.14,0.1077936,209.4742376,3.664563617,6.925341746,0.078905883,1,1,3,3,0,0,0,Pastos
52,5483,5.44,8.796055274,10.14397906,0.713823249,2.612887037,0.14,0.2213996,215.6691099,2.730890052,6.070157068,0.306030454,1,1,3,3,0,0,0,Pastos
52,5483,5.4,11.96419811,8.334789192,1.495103429,0.759668543,0.14,0.1014528,96.79035639,2.044025157,3.277777778,0.140755976,1,1,3,3,0,0,0,Pastos
52,52110,5.32,17.19620698,2.016129032,3.157590354,1.047845204,0.14,0.1622188,1128.209677,2.578494624,7.793548387,0.123154801,40,40,120,3,0,0,0,Pastos
52,52317,5.39,14.84855449,10.29489904,1.582630113,2.395078767,0.14,0.2610296,914.2040383,5.859723698,10.59723698,0.17796399,40,40,520,13,0,0,0,Pastos
52,52317,5.45,27.42842086,8.463817182,1.804212183,3.043656626,0.14,0.1965648,531.8335183,2.476137625,9.604883463,0.222802478,40,40,520,13,0,0,0,Pastos
52,52224,5.49,22.65751974,12.11583035,0.383964308,8.726237824,0.212199582,0.2731828,1016.970711,1.560669456,6.434100418,0.361519438,0,0,0,0,0,0,0,Pastos
52,52317,4.92,5.448318082,24.3038328,1.785623178,1.665424386,0.14,0.3350056,481.9493534,2.974137931,4.751077586,0.104814884,40,40,520,13,0,0,0,Pastos
52,52317,5.16,13.83924914,19.61721762,1.604132984,2.018259842,0.14,0.2383084,769.257384,3.356540084,11.20464135,0.561045212,40,40,520,13,0,0,0,Pastos
52,52317,5.41,22.42224068,10.09042873,2.223304863,1.357916574,0.14,0.2171724,907.9710921,3.470021413,5.595289079,0.170614887,40,40,520,13,0,0,0,Pastos
25,25175,4.8,8.172233144,7.640575237,3.617212564,0.59,0.14,0.1722584,1049.106204,1.668769716,3.432176656,0.23285005,0,0,0,0,25,13,14,Forestal
25,73148,5.35,3.791884331,0.613966658,0.895035562,2.069365131,0.14,0.087186,84.66064257,1.102409639,4.949799197,0.097658847,0,0,0,0,0,0,0,Frutales
85,5628,4.67,3.568042488,2.268785175,3.926223379,0.59,0.14,0.084544,187.1678535,1,1,0.162110178,42,42,672,16,0,0,0,Cacao
50,50006,5.12,2.507548283,7.179666601,2.369563842,0.898342492,0.14,0.042272,288.4184397,1.605876393,5.011144883,0.077581406,0,0,0,0,0,0,0,Pastos
50,50006,4.53,2.780426732,1.712915382,2.157046906,0.70089847,0.14,0.1537644,42.43971631,1,23.42451874,0.077581406,0,0,0,0,0,0,0,Forestal
52,52835,4.94,2.734516592,6.134938091,2.681863362,6.891203982,0.14,0.2520468,193.9637097,2.6875,13.43850806,0.068329732,0,0,0,0,0,0,0,Cacao
25,25772,5.26,4.787925971,5.916159567,1.380710841,3.455044533,0.14,0.1389692,840.0943205,2.777890467,8.936105477,0.088964806,1,1,80,80,0,0,3,Pastos
52,52835,5.21,2.026492985,9.708589426,1.625422989,3.138044147,0.14,0.1315716,217.913219,4.284561049,15.24722503,0.048281423,0,0,0,0,0,0,0,Cacao
68,68190,4.75,1.456264739,13.42251342,1.68522495,0.59,0.14,0.0877144,160.012012,1,1,0.207544067,270,270,2.73,10.11,0,0,15,Forestal
52,52835,5.45,2.393962985,10.52615404,0.305653545,6.080428529,0.147611045,0.2066044,194.4077079,3.468559838,8.45841785,0.048526258,0,0,0,0,0,0,0,Cacao
52,52835,4.96,2.524007379,8.146794579,5.1073325,4.511320754,0.14,0.179656,4.01,3.844221106,12.73266332,0.048087327,0,0,0,0,0,0,0,Cacao
52,52835,5.14,2.174415293,4.348622173,0.941893099,5.255214995,0.14,0.2071328,94.61329305,1.713997986,11.91238671,0.088337662,0,0,0,0,0,0,0,Cacao
52,52835,5.46,2.702870233,6.43490745,0.242660987,13.52033198,0.14,0.2472912,96.51573604,1.455837563,9.526903553,0.129534727,0,0,0,0,0,0,0,Cacao
68,5674,5.35,1.789000793,8.138615066,0.605169468,2.885404659,0.14,0.1785992,353.3473896,1,1.873493976,0.288234277,0,0,0,0,0,0,0,Pastos
52,52835,4.65,3.479660256,5.683103952,6.254381193,5.048551161,0.14,0.3667096,282.7403259,3.964358452,11.83910387,0.048723921,0,0,0,0,0,0,0,Cacao
52,52835,5.4,2.606002667,9.016924073,0.380589968,4.01,0.178822513,0.2266836,248.4343845,2.917599186,7.281790437,0.048674354,0,0,0,0,0,0,0,Cacao
52,52835,5.01,3.015469844,5.420430141,2.050957052,7.25909589,0.14,0.2282688,153.3621567,2.589013225,15.30620549,0.089236316,0,0,0,0,0,0,0,Cacao
5,5150,5.06,6.646582214,7.160403225,1.898074587,0.794564965,0.14,0.1706732,917.6952573,1.655903128,5.208879919,0.128750461,1,1,143,143.32,0,0,0,Pastos
5,5150,5.28,4.879472391,5.132211907,1.597186572,1.065484752,0.14,0.1151912,674.1031345,1.209302326,3.892821031,0.129010826,1,1,143,143.32,0,0,0,Pastos
5,5150,4.77,5.636866046,7.167635956,1.983969373,0.868228192,0.14,0.332892,909.2111111,1.872727273,6.178787879,0.088605352,1,1,143,143.32,0,0,0,Pastos
5,5150,4.77,6.303913062,6.408881535,3.751286884,0.849457108,0.14,0.1088504,1227.364004,1.284125379,3.231547017,0.129010826,1,1,143,143.32,0,0,0,Pastos
5,5150,5.17,3.190987877,4.607567612,1.550452256,2.119544647,0.14,0.1331568,251.3921371,9.400201613,8.007056452,0.068329732,1,1,143,143.32,0,0,0,Pastos
5,5310,5.14,6.731314659,7.45282439,2.771961459,0.59,0.14,0.1051516,665.1653144,2.122718053,3.692697769,0.048526258,0,0,0,0,0,0,0,Pastos
5,5310,4.63,5.337328321,8.451552941,1.828358313,0.784959646,0.14,0.2858644,436.1516684,3.715874621,9.960566229,0.04837906,0,0,0,0,0,0,0,Pastos
52,52110,4.98,7.781787906,13.58024691,0.780623944,7.361125823,0.158991101,0.4718612,1225.669753,6.317901235,31.48868313,0.373564995,40,40,120,3,0,0,0,Pastos
52,52110,5.18,6.225000513,6.900102987,1.322416416,2.982873316,0.18763518,0.322324,288.2657055,3.263645726,7.699279094,0.073070634,40,40,120,3,0,0,0,Pastos
52,52110,5.45,8.112489352,3.787103378,0.368400907,6.846311116,0.158471259,0.3376476,224.087001,1.668372569,9.015353122,0.158059406,40,40,120,3,0,0,0,Pastos
52,52110,5.26,9.335811196,5.333333333,0.947834517,4.781213744,0.14,0.2737112,420.5948718,2.687179487,14.81538462,0.351012371,40,40,120,3,0,0,0,Pastos
52,52885,5.48,3.380145794,8.07106599,0.612306669,3.528550284,0.14,0.2044908,388.6406091,1.720812183,11.63248731,0.220333381,5,5,20,4,0,0,0,Pastos
52,5483,5.33,7.483254221,7.415036045,1.983624624,1.97735069,0.14,0.200792,255.0278064,2.941297631,7.026776519,0.137544724,1,1,3,3,0,0,0,Pastos
52,5483,5.15,12.71928881,5.188679245,1.386768807,1.139445273,0.14,0.2029056,102.3595388,1.538784067,4.194968553,0.074372732,1,1,3,3,0,0,0,Pastos
52,52001,5.43,31.41899996,4.416403785,2.004883238,0.649966036,0.14,0.1516508,88.85594111,1,2.481598318,0.008777335,58,58,118,2.03,34,13,8,Pastos
52,52110,5.1,9.137176485,12.5,0.926929409,5.725840973,0.14,0.3735788,426.3739754,3.551229508,28.33606557,0.20098388,40,40,120,3,0,0,0,Pastos
52,52110,5.36,15.91394243,4.407135362,1.816940193,1.406993987,0.14,0.1912808,715.3001049,2.469045121,8.06610703,0.074450772,40,40,120,3,0,0,0,Pastos
52,52110,5.35,16.22928811,3.616352201,2.212711993,0.966013899,0.14,0.2108316,547.6477987,1.850104822,12.03668763,0.052498399,40,40,120,3,0,0,0,Pastos
25,25181,4.85,8.585577012,10.34482759,1.953447779,3.206068428,0.14,0.3265512,1322.211968,1.360040568,20.05070994,0.283603166,0,0,0,0,0,0,0,Pastos
25,25181,4.91,3.801320845,6.052899288,5.868332407,2.789425483,0.147088087,0.1310432,1042.482197,1,8.663275687,4.01,0,0,0,0,0,0,0,Pastos
25,25181,5.17,8.464909367,3.534836066,4.794118772,2.238546107,0.14,0.1410828,849.1639344,1,2.907786885,0.094077561,0,0,0,0,0,0,0,Pastos
